%time vcc icc nReset externalCircuitry.v_cap externalCircuitry.keepAlive externalCircuitry.i_supply
0.00104 3.69431021277 0.000653 0 3.69431021277 0 0
0.00105 3.69286765957 0.000673 0 3.69286765957 0 0
0.00106 3.69142510638 0.000693 0 3.69142510638 0 0
0.00107 3.68994 0.000673 0 3.68994 0 0
0.00108 3.68841234043 0.000693 0 3.68841234043 0 0
0.00109 3.68692723404 0.000653 0 3.68692723404 0 0
0.0011 3.68539957447 0.000673 0 3.68539957447 0 0
0.00111 3.68395702128 0.000653 0 3.68395702128 0 0
0.00112 3.68247191489 0.000653 0 3.68247191489 0 0
0.00113 3.6810293617 0.000693 0 3.6810293617 0 0
0.00114 3.67958680851 0.000693 0 3.67958680851 0 0
0.00115 3.67805914894 0.000673 0 3.67805914894 0 0
0.00116 3.67653148936 0.000673 0 3.67653148936 0 0
0.00117 3.67504638298 0.000653 0 3.67504638298 0 0
0.00118 3.6735612766 0.000653 0 3.6735612766 0 0
0.00119 3.6721187234 0.000653 0 3.6721187234 0 0
0.0012 3.67067617021 0.000673 0 3.67067617021 0 0
0.00121 3.66923361702 0.000693 0 3.66923361702 0 0
0.00122 3.66774851064 0.000673 0 3.66774851064 0 0
0.00123 3.66622085106 0.000653 0 3.66622085106 0 0
0.00124 3.66473574468 0.000673 0 3.66473574468 0 0
0.00125 3.66329319149 0.000693 0 3.66329319149 0 0
0.00126 3.66180808511 0.000634 0 3.66180808511 0 0
0.00127 3.66028042553 0.000653 0 3.66028042553 0 0
0.00128 3.65887829787 0.000653 0 3.65887829787 0 0
0.00129 3.65743574468 0.000653 0 3.65743574468 0 0
0.0013 3.65599319149 0.000673 0 3.65599319149 0 0
0.00131 3.6545506383 0.000653 0 3.6545506383 0 0
0.00132 3.65306553191 0.000653 0 3.65306553191 0 0
0.00133 3.65162297872 0.000653 0 3.65162297872 0 0
0.00134 3.65018042553 0.000634 0 3.65018042553 0 0
0.00135 3.64873787234 0.000653 0 3.64873787234 0 0
0.00136 3.64733574468 0.000653 0 3.64733574468 0 0
0.00137 3.64589319149 0.000653 0 3.64589319149 0 0
0.00138 3.6444506383 0.000653 0 3.6444506383 0 0
0.00139 3.64300808511 0.000634 0 3.64300808511 0 0
0.0014 3.64156553191 0.000653 0 3.64156553191 0 0
0.00141 3.64016340426 0.000653 0 3.64016340426 0 0
0.00142 3.63872085106 0.000673 0 3.63872085106 0 0
0.00143 3.63727829787 0.000673 0 3.63727829787 0 0
0.00144 3.63579319149 0.000653 0 3.63579319149 0 0
0.00145 3.63430808511 0.000653 0 3.63430808511 0 0
0.00146 3.63286553191 0.000673 0 3.63286553191 0 0
0.00147 3.63142297872 0.000693 0 3.63142297872 0 0
0.00148 3.62993787234 0.000653 0 3.62993787234 0 0
0.00149 3.62841021277 0.000673 0 3.62841021277 0 0
0.0015 3.62696765957 0.000693 0 3.62696765957 0 0
0.00151 3.62548255319 0.000673 0 3.62548255319 0 0
0.00152 3.62395489362 0.000653 0 3.62395489362 0 0
0.00153 3.62246978723 0.000653 0 3.62246978723 0 0
0.00154 3.62102723404 0.000653 0 3.62102723404 0 0
0.00155 3.61958468085 0.000673 0 3.61958468085 0 0
0.00156 3.61814212766 0.000673 0 3.61814212766 0 0
0.00157 3.61665702128 0.000634 0 3.61665702128 0 0
0.00158 3.61517191489 0.000653 0 3.61517191489 0 0
0.00159 3.61376978723 0.000693 0 3.61376978723 0 0
0.0016 3.61232723404 0.000673 0 3.61232723404 0 0
0.00161 3.61079957447 0.000653 0 3.61079957447 0 0
0.00162 3.60931446809 0.000653 0 3.60931446809 0 0
0.00163 3.60787191489 0.000634 0 3.60787191489 0 0
0.00164 3.6064293617 0.000693 0 3.6064293617 0 0
0.00165 3.60502723404 0.000772 0 3.60502723404 0 0
0.00166 3.60349957447 0.000733 0 3.60349957447 0 0
0.00167 3.60180382979 0.000673 0 3.60180382979 0 0
0.00168 3.60019106383 0.000673 0 3.60019106383 0 0
0.00169 3.59870595745 0.000693 0 3.59870595745 0 0
0.0017 3.59722085106 0.000713 0 3.59722085106 0 0
0.00171 3.59569319149 0.000832 0 3.59569319149 0 0
0.00172 3.59412297872 0.00103 0 3.59412297872 0 0
0.00173 3.59229957447 0.000931 0 3.59229957447 0 0
0.00174 3.59005489362 0.000792 0 3.59005489362 0 0
0.00175 3.58802085106 0.000812 0 3.58802085106 0 0.2
0.001754 3.58802085106 0.000812 1 3.75753829787 0 0.12
0.00176 4.01181446809 2.63683828272e-05 1 4.01181446809 0 0
0.00177 4.01003361702 6.85897349455e-05 1 4.01003361702 0 0
0.00178 4.00992432259 7.38657758926e-05 1 4.00992432259 0 0
0.00179 4.00972519549 6.33180885759e-05 1 4.00972519549 0 0
0.0018 4.00951484278 7.38733195843e-05 1 4.00951484278 0 0
0.00181 4.00932693195 7.38767819102e-05 1 4.00932693195 0 0
0.00182 4.00911656319 6.86054243071e-05 1 4.00911656319 0 0
0.00183 4.00890618706 6.2658865052e-05 1 4.00890618706 0 0
0.00184 4.00870702658 6.82763368445e-05 1 4.00870702658 0 0
0.00185 4.00852051836 7.28857977469e-05 1 4.00852051836 0 0
0.00186 4.00832205806 6.26679962693e-05 1 4.00832205806 0 0
0.00187 4.00811379041 4.68366113119e-05 1 4.00811379041 0 0
0.00188 4.00792726276 6.76172969662e-05 1 4.00792726276 0 0
0.00189 4.0077744189 8.37895423272e-05 1 4.0077744189 0 0
0.0019 4.00757736083 6.33520234881e-05 1 4.00757736083 0 0
0.00191 4.00734589371 7.91908680259e-05 1 4.00734589371 0 0
0.00192 4.00715791069 6.33586548752e-05 1 4.00715791069 0 0
0.00193 4.00693622799 4.75228653948e-05 1 4.00693622799 0 0
0.00194 4.00674823085 6.86434853631e-05 1 4.00674823085 0 0
0.00195 4.00659392688 6.33675734868e-05 1 4.00659392688 0 0
0.00196 4.00639468542 5.8089415933e-05 1 4.00639468542 0 0
0.00197 4.00620666931 6.33736988754e-05 1 4.00620666931 0 0
0.00198 4.00602988332 4.22543184883e-05 1 4.00602988332 0 0
0.00199 4.00584185417 3.6974264121e-05 1 4.00584185417 0 0
0.002 4.00569875988 4.22578113609e-05 1 4.00569875988 0 0
0.00201 4.00556689974 4.7541602762e-05 1 4.00556689974 0 0
0.00202 4.00542379801 3.69781232179e-05 1 4.00542379801 0 0
0.00203 4.00526945418 5.28254344056e-05 1 4.00526945418 0 0
0.00204 4.00513758583 4.68689238002e-05 1 4.00513758583 0 0
0.00205 4.0049719998 8.3514254793e-05 1 4.0049719998 0 0
0.00206 4.0048190872 5.71054938314e-05 1 4.0048190872 0 0
0.00207 4.0045882058 7.8575009388e-05 1 4.0045882058 0 0
0.00208 4.00441351326 7.89148938979e-05 1 4.00441351326 0 0
0.00209 4.0041931409 6.27326162704e-05 1 4.0041931409 0 0
0.0021 4.00397204538 7.26321015263e-05 1 4.00397204538 0 0
0.00211 4.00378538024 5.77907639002e-05 1 4.00378538024 0 0
0.00212 4.00357765237 4.68896781818e-05 1 4.00357765237 0 0
0.00213 4.0034015018 7.2978994396e-05 1 4.0034015018 0 0
0.00214 4.00324854504 5.74619590495e-05 1 4.00324854504 0 0
0.00215 4.0030400791 7.92785415355e-05 1 4.0030400791 0 0
0.00216 4.00286462812 6.30900234954e-05 1 4.00286462812 0 0
0.00217 4.00264275888 7.40001517001e-05 1 4.00264275888 0 0
0.00218 4.0024553333 5.81465895039e-05 1 4.0024553333 0 0
0.00219 4.00224469468 6.87207266221e-05 1 4.00224469468 0 0
0.0022 4.00206778704 6.34392390642e-05 1 4.00206778704 0 0
0.00221 4.00186838124 4.75830469339e-05 1 4.00186838124 0 0
0.00222 4.00168021265 6.87304204541e-05 1 4.00168021265 0 0
0.00223 4.00152578063 6.34478319051e-05 1 4.00152578063 0 0
0.00224 4.00132635421 4.75894926211e-05 1 4.00132635421 0 0
0.00225 4.00113816733 4.75942250479e-05 1 4.00113816733 0 0
0.00226 4.0009837216 4.23076109132e-05 1 4.0009837216 0 0
0.00227 4.0008292658 3.70205887087e-05 1 4.0008292658 0 0
0.00228 4.00068605812 4.23107587309e-05 1 4.00068605812 0 0
0.00229 4.00055409942 4.23121543558e-05 1 4.00055409942 0 0
0.0023 4.00041088504 5.78395125565e-05 1 4.00041088504 0 0
0.00231 4.00026766769 6.27916812751e-05 1 4.00026766769 0 0
0.00232 4.00009141341 7.86633412455e-05 1 4.00009141341 0 0
0.00233 3.9999046226 7.86670147304e-05 1 3.9999046226 0 0
0.00234 3.9996840623 7.90082072985e-05 1 3.9996840623 0 0
0.00235 3.99946349418 6.24699289012e-05 1 3.99946349418 0 0
0.00236 3.99924220012 6.84379233769e-05 1 3.99924220012 0 0
0.00237 3.99905609389 6.77672934768e-05 1 3.99905609389 0 0
0.00238 3.9988572898 7.90245424183e-05 1 3.9988572898 0 0
0.00239 3.99865991258 7.33999776081e-05 1 3.99865991258 0 0
0.0024 3.99843858377 5.22417616626e-05 1 3.99843858377 0 0
0.00241 3.99822922211 8.39920737484e-05 1 3.99822922211 0 0
0.00242 3.99806487794 6.84555804464e-05 1 3.99806487794 0 0
0.00243 3.99783297991 6.24979034281e-05 1 3.99783297991 0 0
0.00244 3.99763413825 6.24985157431e-05 1 3.99763413825 0 0
0.00245 3.9974479725 6.35125552203e-05 1 3.9974479725 0 0
0.00246 3.99726180544 5.19200827869e-05 1 3.99726180544 0 0
0.00247 3.99707348086 6.78009071494e-05 1 3.99707348086 0 0
0.00248 3.9969098211 8.43543915319e-05 1 3.9969098211 0 0
0.00249 3.99671237237 7.41099543231e-05 1 3.99671237237 0 0
0.0025 3.99647970345 5.82335316434e-05 1 3.99647970345 0 0
0.00251 3.9962688312 5.82366044686e-05 1 3.9962688312 0 0
0.00252 3.99609173858 6.35341107518e-05 1 3.99609173858 0 0
0.00253 3.99591463943 5.82417664724e-05 1 3.99591463943 0 0
0.00254 3.99572626898 6.88328341392e-05 1 3.99572626898 0 0
0.00255 3.99554915884 6.35427384323e-05 1 3.99554915884 0 0
0.00256 3.99534951451 3.70713636454e-05 1 3.99534951451 0 0
0.00257 3.9951611257 4.76654293512e-05 1 3.9951611257 0 0
0.00258 3.99502905897 4.23706711678e-05 1 3.99502905897 0 0
0.00259 3.99487445167 3.70757721011e-05 1 3.99487445167 0 0
0.0026 3.99473110982 4.23738314069e-05 1 3.99473110982 0 0
0.00261 3.99459903371 4.23752324413e-05 1 3.99459903371 0 0
0.00262 3.99445568513 5.26286493999e-05 1 3.99445568513 0 0
0.00263 3.99431233357 6.25504916138e-05 1 3.99431233357 0 0
0.00264 3.99414716624 7.91177326148e-05 1 3.99414716624 0 0
0.00265 3.99396088859 8.47565102518e-05 1 3.99396088859 0 0
0.00266 3.9937393615 7.41676218507e-05 1 3.9937393615 0 0
0.00267 3.99350583701 8.47661680777e-05 1 3.99350583701 0 0
0.00268 3.99329484207 6.81999579285e-05 1 3.99329484207 0 0
0.00269 3.99306129703 7.35053898721e-05 1 3.99306129703 0 0
0.0027 3.99286299925 7.91406788077e-05 1 3.99286299925 0 0
0.00271 3.99265341332 6.22415326647e-05 1 3.99265341332 0 0
0.00272 3.9924318374 7.94891915764e-05 1 3.9924318374 0 0
0.00273 3.99224621712 8.47929132095e-05 1 3.99224621712 0 0
0.00274 3.99202389969 7.4199493334e-05 1 3.99202389969 0 0
0.00275 3.99179029775 7.35262942573e-05 1 3.99179029775 0 0
0.00276 3.991579235 7.88310934948e-05 1 3.991579235 0 0
0.00277 3.99136960458 5.79705310555e-05 1 3.99136960458 0 0
0.00278 3.99114868736 8.38035057649e-05 1 3.99114868736 0 0
0.00279 3.99097215432 7.91806746085e-05 1 3.99097215432 0 0
0.0028 3.9907406575 8.4824902456e-05 1 3.9907406575 0 0
0.00281 3.99051899649 7.42274754224e-05 1 3.99051899649 0 0
0.00282 3.99028532648 7.38916732959e-05 1 3.99028532648 0 0
0.00283 3.9900742042 7.88608280857e-05 1 3.9900742042 0 0
0.00284 3.98986379638 7.92026704795e-05 1 3.98986379638 0 0
0.00285 3.98964281589 6.29614036575e-05 1 3.98964281589 0 0
0.00286 3.98942110808 7.32347395398e-05 1 3.98942110808 0 0
0.00287 3.98923395616 5.76638288173e-05 1 3.98923395616 0 0
0.00288 3.98902494608 4.70607404649e-05 1 3.98902494608 0 0
0.00289 3.98884906559 5.76718947128e-05 1 3.98884906559 0 0
0.0029 3.98869574487 8.94950667999e-05 1 3.98869574487 0 0
0.00291 3.98851984722 7.92293581648e-05 1 3.98851984722 0 0
0.00292 3.98827624069 6.29829772616e-05 1 3.98827624069 0 0
0.00293 3.9880544761 6.26486427459e-05 1 3.9880544761 0 0
0.00294 3.98786727828 6.36651416351e-05 1 3.98786727828 0 0
0.00295 3.9876807918 7.9246028963e-05 1 3.9876807918 0 0
0.00296 3.98749214257 5.83647864252e-05 1 3.98749214257 0 0
0.00297 3.9872703425 7.42854499232e-05 1 3.9872703425 0 0
0.00298 3.98709297062 5.83706296763e-05 1 3.98709297062 0 0
0.00299 3.98688172498 5.83737224545e-05 1 3.98688172498 0 0
0.003 3.98670434066 6.36837130118e-05 1 3.98670434066 0 0
0.00301 3.98652694976 5.83789173398e-05 1 3.98652694976 0 0
0.00302 3.98633826101 5.83816806389e-05 1 3.98633826101 0 0
0.00303 3.98616085906 6.36923957839e-05 1 3.98616085906 0 0
0.00304 3.98598345123 4.77751783754e-05 1 3.98598345123 0 0
0.00305 3.985794744 3.71602313355e-05 1 3.985794744 0 0
0.00306 3.9856399032 4.24704857124e-05 1 3.9856399032 0 0
0.00307 3.98550764739 4.24718950607e-05 1 3.98550764739 0 0
0.00308 3.98536409316 4.24734249134e-05 1 3.98536409316 0 0
0.00309 3.98522053594 4.77818201755e-05 1 3.98522053594 0 0
0.0031 3.98507697546 7.8957214234e-05 1 3.98507697546 0 0
0.00311 3.98492212052 7.36530198505e-05 1 3.98492212052 0 0
0.00312 3.98470093496 6.30394892567e-05 1 3.98470093496 0 0
0.00313 3.98449103492 7.36634929905e-05 1 3.98449103492 0 0
0.00314 3.98430371686 7.93106928093e-05 1 3.98430371686 0 0
0.00315 3.98409379453 6.23752553679e-05 1 3.98409379453 0 0
0.00316 3.98387185689 6.83637750874e-05 1 3.98387185689 0 0
0.00317 3.98368595209 7.89872895732e-05 1 3.98368595209 0 0
0.00318 3.98348730576 5.80852398556e-05 1 3.98348730576 0 0
0.00319 3.98326605621 8.39693475933e-05 1 3.98326605621 0 0
0.0032 3.9830892791 7.40251696715e-05 1 3.9830892791 0 0
0.00321 3.98285742942 7.36937067476e-05 1 3.98285742942 0 0
0.00322 3.98264673757 5.77592036447e-05 1 3.98264673757 0 0
0.00323 3.98243675096 7.37014912667e-05 1 3.98243675096 0 0
0.00324 3.98226066755 7.40405725081e-05 1 3.98226066755 0 0
0.00325 3.98205066438 6.8395041288e-05 1 3.98205066438 0 0
0.00326 3.98183993976 7.37100316653e-05 1 3.98183993976 0 0
0.00327 3.9816412269 6.84020744413e-05 1 3.9816412269 0 0
0.00328 3.98143120556 7.9032021306e-05 1 3.98143120556 0 0
0.00329 3.98123247774 7.93743820009e-05 1 3.98123247774 0 0
0.0033 3.98101113302 6.30979174355e-05 1 3.98101113302 0 0
0.00331 3.98078905986 7.33935436849e-05 1 3.98078905986 0 0
0.00332 3.98060161748 6.27684464586e-05 1 3.98060161748 0 0
0.00333 3.98039226952 6.34462149299e-05 1 3.98039226952 0 0
0.00334 3.98020552814 7.8717855647e-05 1 3.98020552814 0 0
0.00335 3.98001734471 6.34521916777e-05 1 3.98001734471 0 0
0.00336 3.97979666842 6.87723152867e-05 1 3.97979666842 0 0
0.00337 3.97960847227 7.34128089297e-05 1 3.97960847227 0 0
0.00338 3.9794089567 5.84833400651e-05 1 3.9794089567 0 0
0.00339 3.97919956775 4.75155307324e-05 1 3.97919956775 0 0
0.0034 3.97902194362 7.90798744829e-05 1 3.97902194362 0 0
0.00341 3.97886765526 7.37676024569e-05 1 3.97886765526 0 0
0.00342 3.97864620871 6.34740588102e-05 1 3.97864620871 0 0
0.00343 3.97843606488 6.8118527865e-05 1 3.97843606488 0 0
0.00344 3.9782478222 7.94339321344e-05 1 3.9782478222 0 0
0.00345 3.97804969767 6.31448903033e-05 1 3.97804969767 0 0
0.00346 3.97782749782 7.31094810593e-05 1 3.97782749782 0 0
0.00347 3.9776399555 5.25149279102e-05 1 3.9776399555 0 0
0.00348 3.97743121192 8.97485269038e-05 1 3.97743121192 0 0
0.00349 3.97726628654 7.94535353571e-05 1 3.97726628654 0 0
0.0035 3.97702214074 6.31612052665e-05 1 3.97702214074 0 0
0.00351 3.97679989918 6.28284514772e-05 1 3.97679989918 0 0
0.00352 3.97661232214 6.84885770948e-05 1 3.97661232214 0 0
0.00353 3.9764254531 7.9131511348e-05 1 3.9764254531 0 0
0.00354 3.97622654123 7.94743116987e-05 1 3.97622654123 0 0
0.00355 3.97600498483 6.28385027378e-05 1 3.97600498483 0 0
0.00356 3.97578269906 7.34859618546e-05 1 3.97578269906 0 0
0.00357 3.97559580862 6.85060888258e-05 1 3.97559580862 0 0
0.00358 3.97538626402 7.91521967849e-05 1 3.97538626402 0 0
0.00359 3.9751873149 5.82065189103e-05 1 3.9751873149 0 0
0.0036 3.97496571448 8.44836377992e-05 1 3.97496571448 0 0
0.00361 3.97478867933 7.35043393085e-05 1 3.97478867933 0 0
0.00362 3.97455573542 5.25556790295e-05 1 3.97455573542 0 0
0.00363 3.97434615172 8.44968079947e-05 1 3.97434615172 0 0
0.00364 3.97418113964 6.88669797035e-05 1 3.97418113964 0 0
0.00365 3.97394816771 6.28735375892e-05 1 3.97394816771 0 0
0.00366 3.97374845073 8.48460591171e-05 1 3.97374845073 0 0
0.00367 3.97356148576 6.85411615191e-05 1 3.97356148576 0 0
0.00368 3.97332777074 6.32199320758e-05 1 3.97332777074 0 0
0.00369 3.97312874699 7.35350486658e-05 1 3.97312874699 0 0
0.0037 3.97294104501 6.82127433744e-05 1 3.97294104501 0 0
0.00371 3.97273139597 8.52094323173e-05 1 3.97273139597 0 0
0.00372 3.97253307098 7.45635455871e-05 1 3.97253307098 0 0
0.00373 3.97229858283 8.52187165544e-05 1 3.97229858283 0 0
0.00374 3.9720867455 5.7912759388e-05 1 3.9720867455 0 0
0.00375 3.97185223759 7.3897896967e-05 1 3.97185223759 0 0
0.00376 3.97167582746 6.89104206313e-05 1 3.97167582746 0 0
0.00377 3.9714654064 6.25735949866e-05 1 3.9714654064 0 0
0.00378 3.971265597 7.39088132618e-05 1 3.971265597 0 0
0.00379 3.9710792702 9.02313651798e-05 1 3.9710792702 0 0
0.0038 3.97086882592 7.45947961819e-05 1 3.97086882592 0 0
0.00381 3.9706236528 8.52546644053e-05 1 3.9706236528 0 0
0.00382 3.97041174898 6.36057012228e-05 1 3.97041174898 0 0
0.00383 3.97017716459 7.92560489927e-05 1 3.97017716459 0 0
0.00384 3.96998864182 7.95991868072e-05 1 3.96998864182 0 0
0.00385 3.96976682044 6.29372483135e-05 1 3.96976682044 0 0
0.00386 3.96954426898 7.39408626112e-05 1 3.96954426898 0 0
0.00387 3.96935716845 6.82743316976e-05 1 3.96935716845 0 0
0.00388 3.96914665597 8.52863893275e-05 1 3.96914665597 0 0
0.00389 3.96894819995 7.46308935799e-05 1 3.96894819995 0 0
0.0039 3.96871354806 8.52956966786e-05 1 3.96871354806 0 0
0.00391 3.96850156743 5.79650782674e-05 1 3.96850156743 0 0
0.00392 3.96826689574 7.39646639537e-05 1 3.96826689574 0 0
0.00393 3.96809037429 6.89726861199e-05 1 3.96809037429 0 0
0.00394 3.96787981118 7.36323249868e-05 1 3.96787981118 0 0
0.00395 3.96767986929 6.29728677038e-05 1 3.96767986929 0 0
0.00396 3.96747001328 9.03134497773e-05 1 3.96747001328 0 0
0.00397 3.96728283697 7.46622217035e-05 1 3.96728283697 0 0
0.00398 3.9670374892 8.5331733799e-05 1 3.9670374892 0 0
0.00399 3.96682544192 7.43311858298e-05 1 3.96682544192 0 0
0.004 3.96659069355 7.96648589582e-05 1 3.96659069355 0 0
0.00401 3.9663793506 7.39998627153e-05 1 3.9663793506 0 0
0.00402 3.96615665942 6.90063140174e-05 1 3.96615665942 0 0
0.00403 3.96594602141 6.30003984299e-05 1 3.96594602141 0 0
0.00404 3.96574600798 7.36719434824e-05 1 3.96574600798 0 0
0.00405 3.96555877308 6.83397280061e-05 1 3.96555877308 0 0
0.00406 3.96534883278 6.83433461653e-05 1 3.96534883278 0 0
0.00407 3.96515023761 7.40228011129e-05 1 3.96515023761 0 0
0.00408 3.96495163475 4.20099600749e-05 1 3.96495163475 0 0
0.00409 3.96474094794 4.66693402702e-05 1 3.96474094794 0 0
0.0041 3.96459837356 6.33591320261e-05 1 3.96459837356 0 0
0.00411 3.9644458856 6.30242376136e-05 1 3.9644458856 0 0
0.00412 3.96425788744 7.43768110132e-05 1 3.96425788744 0 0
0.00413 3.96407060183 4.8039273139e-05 1 3.96407060183 0 0
0.00414 3.96385916181 4.27038539094e-05 1 3.96385916181 0 0
0.00415 3.9637037591 4.27055281755e-05 1 3.9637037591 0 0
0.00416 3.96355970835 4.80454652879e-05 1 3.96355970835 0 0
0.00417 3.96341565403 4.73648196611e-05 1 3.96341565403 0 0
0.00418 3.96326023815 7.93943715423e-05 1 3.96326023815 0 0
0.00419 3.96310627045 4.27119665767e-05 1 3.96310627045 0 0
0.0042 3.96288415476 4.27143605397e-05 1 3.96288415476 0 0
0.00421 3.96274008675 4.80554026293e-05 1 3.96274008675 0 0
0.00422 3.96259601364 4.27174665246e-05 1 3.96259601364 0 0
0.00423 3.96244057661 3.70392287907e-05 1 3.96244057661 0 0
0.00424 3.9622964969 7.94136824724e-05 1 3.9622964969 0 0
0.00425 3.96216449854 6.87383170743e-05 1 3.96216449854 0 0
0.00426 3.96194234177 8.54414723381e-05 1 3.96194234177 0 0
0.00427 3.96174289854 7.44265457475e-05 1 3.96174289854 0 0
0.00428 3.96150791668 8.51082221866e-05 1 3.96150791668 0 0
0.00429 3.96129637084 7.90936135241e-05 1 3.96129637084 0 0
0.0043 3.96106209803 5.70560477907e-05 1 3.96106209803 0 0
0.00431 3.96084062226 5.84173506797e-05 1 3.96084062226 0 0
0.00432 3.96066603492 5.77395797292e-05 1 3.96066603492 0 0
0.00433 3.96048855119 4.17171129477e-05 1 3.96048855119 0 0
0.00434 3.96031250954 6.30900159769e-05 1 3.96031250954 0 0
0.00435 3.96017055823 7.41158803909e-05 1 3.96017055823 0 0
0.00436 3.95998313267 5.87702319622e-05 1 3.95998313267 0 0
0.00437 3.95977224781 4.80914200277e-05 1 3.95977224781 0 0
0.00438 3.95959401328 4.27498531404e-05 1 3.95959401328 0 0
0.00439 3.95943849962 4.27515322134e-05 1 3.95943849962 0 0
0.0044 3.95929435099 3.70686617553e-05 1 3.95929435099 0 0
0.00441 3.9591501988 7.41349816712e-05 1 3.9591501988 0 0
0.00442 3.95901813782 6.37887513131e-05 1 3.95901813782 0 0
0.00443 3.95880721232 4.27583495444e-05 1 3.95880721232 0 0
0.00444 3.95861830009 4.27603900481e-05 1 3.95861830009 0 0
0.00445 3.95847413338 4.8107190793e-05 1 3.95847413338 0 0
0.00446 3.95832996234 4.24231310943e-05 1 3.95832996234 0 0
0.00447 3.95817441513 5.27731862238e-05 1 3.95817441513 0 0
0.00448 3.95803096166 8.55233854669e-05 1 3.95803096166 0 0
0.00449 3.95786548679 7.41590456778e-05 1 3.95786548679 0 0
0.0045 3.95763033065 7.48443199558e-05 1 3.95763033065 0 0
0.00451 3.95741935396 7.9852004364e-05 1 3.95741935396 0 0
0.00452 3.95720691924 8.48602540035e-05 1 3.95720691924 0 0
0.00453 3.95698382987 6.24621092262e-05 1 3.95698382987 0 0
0.00454 3.95675008465 7.41774288916e-05 1 3.95675008465 0 0
0.00455 3.95656399505 6.38283176395e-05 1 3.95656399505 0 0
0.00456 3.95635297925 4.6768285174e-05 1 3.95635297925 0 0
0.00457 3.95616398282 4.71110795326e-05 1 3.95616398282 0 0
0.00458 3.95601128435 6.91858065068e-05 1 3.95601128435 0 0
0.00459 3.95585785652 6.38397112831e-05 1 3.95585785652 0 0
0.0046 3.95565746118 5.88344995887e-05 1 3.95565746118 0 0
0.00461 3.95546844052 6.28266592391e-05 1 3.95546844052 0 0
0.00462 3.95529006925 7.35260623159e-05 1 3.95529006925 0 0
0.00463 3.95510320401 6.41925436575e-05 1 3.95510320401 0 0
0.00464 3.95489357409 7.95623320757e-05 1 3.95489357409 0 0
0.00465 3.95470380272 6.88679944661e-05 1 3.95470380272 0 0
0.00466 3.95448132968 7.38818043147e-05 1 3.95448132968 0 0
0.00467 3.95428161054 6.88753473893e-05 1 3.95428161054 0 0
0.00468 3.95407122372 6.88790120844e-05 1 3.95407122372 0 0
0.00469 3.95387148894 7.42339573359e-05 1 3.95387148894 0 0
0.0047 3.95367174636 7.95869197173e-05 1 3.95367174636 0 0
0.00471 3.95346061028 7.45799411623e-05 1 3.95346061028 0 0
0.00472 3.95323808492 7.32234148903e-05 1 3.95323808492 0 0
0.00473 3.95302621271 5.78511702171e-05 1 3.95302621271 0 0
0.00474 3.95281722672 4.17980743207e-05 1 3.95281722672 0 0
0.00475 3.95264094763 3.61084677329e-05 1 3.95264094763 0 0
0.00476 3.95249882407 7.39188621603e-05 1 3.95249882407 0 0
0.00477 3.95236880605 6.38960673534e-05 1 3.95236880605 0 0
0.00478 3.95215834039 6.3899470033e-05 1 3.95215834039 0 0
0.00479 3.95196919982 7.49490080469e-05 1 3.95196919982 0 0
0.0048 3.95178005201 8.56586660109e-05 1 3.95178005201 0 0
0.00481 3.95156739455 5.35433355181e-05 1 3.95156739455 0 0
0.00482 3.95133195058 8.53274035653e-05 1 3.95133195058 0 0
